5.61,4.05,5.7,4.78,3.51,6.23,6.43,5.23,5.33,6.8,4.06,11.8,13.49,6.02,20.11,14.87,3.48,18.99,13.12,5.41,14.42
5.59,2.05,3.92,5.43,3.36,6.7,5.24,2.24,4.73,6.36,3.61,11.86,13.45,3.25,15.49,14.6,4.41,14.53,13.11,8.75,12.52
5.15,2.18,4.99,5.52,2.78,7.89,3.48,2.67,6.96,8.25,2.03,12.04,17.43,4.45,20.76,17.65,3.97,20.49,16.81,6.03,14.71
5.16,2.42,4.51,4.08,4.58,6.35,4.5,2.8,5.84,7.61,5.43,12.97,16.58,4.47,15.3,15.82,3.96,15.6,13.06,5.97,13.51
5.89,2.75,4.85,5.44,3.54,7.6,3.13,2.13,3.66,6.79,3.26,14.57,13.22,4.15,14.84,14.63,4.13,14.04,11.69,5.75,15.44
4.95,2.28,5.16,5.21,3.82,7.9,4.44,2.18,4.86,6.91,3.02,13.23,18.1,4.52,17.19,20.29,3.26,16.28,17.1,4.86,17.14
5.91,3.02,5.15,5.69,2.94,5.03,2.72,2.86,6.61,8.45,3.86,11.74,15.95,3.3,19.98,13.25,3.03,13.45,13.14,3.26,12.03
6.99,2.35,4.81,7.17,3.12,7.99,3.84,1.57,5.02,10.01,2.75,16.63,22.25,4.78,16.73,22.33,3.79,16.27,19.58,5.19,14.54
6.65,2.32,4.4,6.52,3.54,8.89,5.35,2.2,3.19,8.98,2.99,14.75,23.67,4.49,20.84,22.42,3.54,20.48,17.52,5.02,15.57
5.43,3.93,5.9,5.74,3.24,6.38,2.82,2.14,4.37,4.47,3.58,11.85,12.9,4.04,13.84,12.88,6.3,11.66,9.14,4.68,11.68
5.15,3.82,6.21,4.77,3.88,7.08,3.68,1.75,5.32,6.21,2.83,15.39,15.24,4.42,15.06,15.18,6.01,16.18,9.89,3.22,14.01
6.76,3.73,5.76,5.74,4.17,5.9,3.57,1.37,6.01,7.8,3.8,13.71,13.56,4.03,16.41,14.31,5.58,15.3,10.83,4.21,14.98
4.28,3.2,3.97,4.47,3.22,3.76,3.06,1.49,4.43,5.02,2.97,10.48,16.52,5.55,16.33,18.05,6.26,14.8,9.8,4.25,13.98
6.55,4.59,4.88,5.88,4.09,4.65,3.88,1.49,6.01,5.74,3.2,14.36,14.06,3.84,15.48,11.93,6.57,13.38,12.28,7.03,13.04
3.47,1.5,3.73,2.49,1.64,3.9,1.23,1.05,4.13,4.07,2.98,8.71,13.58,3.11,12.59,12.75,4.29,12.99,10.92,3.43,13.98
5.56,2.61,6.93,4.36,3.63,6.26,2.06,1.64,5.8,6.19,2.64,13.9,12.22,5.73,13.33,13.23,7.16,12.13,11.3,4.22,11.24
3.89,2.24,4.94,3.39,1.94,3.54,2.64,1.21,4.67,5.19,2.23,15.5,16.86,5.91,17.17,16.88,7.73,15.85,13.09,5.05,13.74
6.08,4.23,5.82,5.29,3.16,4.35,2.27,2.13,5.85,12.71,3.72,14.66,13.67,4.36,16.02,15.45,4.46,13.1,16.74,5.18,12.69
3.91,3.19,4.06,3.42,2.98,3.7,2.11,1.15,3.79,4.39,2.75,9.21,11.2,3.55,16.87,14.14,4.14,15.93,10.31,2.94,9.82
3.59,2.11,3.6,3.31,2.79,3.29,2.33,1.04,3.43,4.92,3.03,10.44,15.2,5.63,14.84,19.61,5.43,12.59,12.65,4.02,14.84
5.52,2.43,5.76,5.27,2.11,4.47,3.03,1.6,5.69,6.34,2.88,13.41,14.06,3.87,14.75,17.89,6.2,16.49,11.54,3.16,13.23
4.09,3.72,4.94,5.01,3.2,4.3,2.54,1.64,5.02,6.23,2.46,11.87,13.33,3.85,12.57,17.77,4.39,13.37,11.49,3.33,12.36
6.29,4.62,4.8,6.93,3.21,3.72,2.92,2.03,5.53,7.04,3.43,11.82,14.39,4.05,15,16.64,6.51,14.38,11.51,4.22,14.48
5.52,3.09,5.91,5.61,3.04,6.88,3.1,2.54,3.97,6.24,2.02,15.65,15.28,6.63,14.3,19.91,6.86,15.67,13.19,5.19,13.15
5.65,3.38,4.9,5.53,3.45,3.34,2.73,1.23,4.51,6.53,3.02,13.08,13.54,10.01,15.65,14.39,8.16,18.29,10.64,6.83,12.54
4.89,2.22,6.54,5.08,2.2,6.62,1.99,1.29,2.78,7.23,2.26,13.39,11.16,2.98,16.99,13.41,5.72,18.88,8.34,4.5,11.5
9.39,9.3,11.66,9.19,7.09,11.85,7.45,4.31,6.21,11.37,7.92,19.18,25.05,8.11,21.48,24.55,8.92,21.66,25.06,9.86,24.02
9.73,7.15,9.89,9.04,5.11,9.06,7.02,4.7,6.78,16.13,6.39,21.44,24.49,4.31,23.94,23.3,5.23,23.89,24.32,6.36,23.89
7.6,3.63,6.02,7.75,2.86,5.37,3.19,2.86,4.35,10.8,3.91,13.71,18.82,3.2,16.51,16.16,3.21,13,17.63,5.72,14.91
9.75,7.68,12.96,9.63,6.19,12.37,8.19,3.62,8.19,16.38,6.16,23.11,39.56,5.24,21.57,36.83,5.35,22.95,37.2,5.59,29.04
10.74,11.24,11.33,10.33,4.8,8.2,7.7,7.55,7.04,15.14,8.7,21.06,24.74,6.43,18.09,22.53,6.15,23.04,20.65,5.74,25.86
12.04,8.09,9.72,11.24,7.17,9.97,9.18,5.21,6.49,13.52,11.87,20.36,28.62,6.24,19.03,25.42,4.83,19.49,25.67,5.13,21.85
8.57,6.29,8.23,8.79,4.68,9.25,7.19,3.88,5.19,15.86,5.78,21.23,34.91,7.17,34.71,33.86,7.11,31.66,34.14,7.85,27.97
11.4,6.17,11.4,9.76,3.69,10.99,6.39,4.71,7.44,11.41,6.25,21.45,24.69,5.01,25.33,25.78,5.15,22.26,25.74,6.42,22.86
7.92,6.55,11.09,7.55,5.59,10.49,4.37,4.16,8.24,14.11,6.62,16.42,21.03,6,15.33,19.88,5.51,17.21,19.39,5.73,19.62
9.87,7.78,9.23,8.74,5.21,6.53,7.4,5.74,6.01,10.87,6.63,22.3,17.94,6.78,19.22,19.16,5.9,18.89,19.59,5.91,19.09
9.46,8.36,10.82,8.68,7.02,10.44,8.5,5.39,5.06,14.46,5.86,24.07,26.17,6.09,21.98,23.29,5.39,22.44,23.56,5.18,24
6.62,4.44,7.02,7.72,3.83,7.53,4.69,2.49,4.54,15.88,5.43,16.85,22.82,4.32,19.14,21.98,4.19,22.62,21.95,4.29,24.1
6.6,5.25,8.43,6.97,2.2,7.3,3.04,3.57,5.7,12.77,6.48,15.39,20.95,4.28,17.42,18.76,3.33,15.16,18.24,3.84,15.43
7.16,3.82,4.62,8.65,3.5,6.07,2.55,3.66,7.66,11.77,3.6,13.41,16.39,3.74,21.59,15.08,5.67,12.95,13.59,5.66,12.68
8.19,5.43,10.2,8.4,4.52,8.58,6.24,3.64,4.43,13.12,7.29,20.74,21.33,6.11,22.43,20.66,5.26,22.57,20.82,5.31,23.91
8.54,7.34,10.05,8.85,5.07,9.65,6.69,4.21,5.53,15.89,8.67,22.69,26.62,5.37,19.19,26.26,4.89,18.07,26.43,5.42,21.04
8.89,10.07,11.92,7.05,6.92,13.55,5.93,5.53,5.59,15,5.82,22.08,21.47,7.11,17.28,21.59,7.46,18.04,21.1,7.57,20.12
8.69,6.19,9.68,8.99,3.87,9.24,6.95,4.8,5.34,13.46,4.56,21.62,26.89,5,16.77,25.83,5.15,14.25,25.81,5.81,14.83
5.86,3.51,5.18,4.35,3.49,4.4,3.65,1.15,2.42,4.1,2.63,9.39,20.79,3.29,10.62,21.82,3.62,12.02,20.02,3.83,11.76
4.54,2.95,4.6,4.22,3.19,3.77,3.16,1.03,3.02,5.84,2.21,15.28,25.55,4.63,11.15,24.92,4.96,16.31,24.5,6.22,18.21
6.75,2.57,6.93,5.95,3.57,4.65,3.85,0.89,3.02,5.66,1.96,14.46,23.56,3.77,11.93,25.84,3.03,17.61,24.17,4.91,18.63
6.18,3.34,6,5.61,3.36,4.02,3.5,0.74,1.78,5.72,2.9,14.8,27.57,2.94,14.03,26.41,4.15,17.7,26.03,8.95,18.81
7.19,3.13,7.36,6.33,2.9,5.8,4.2,0.83,2.9,7.05,2.27,15.58,24.78,3,12.49,23.33,7.47,17.22,21.47,7.56,18.22
5.66,2.63,6.17,5.15,2.36,4.22,3.19,1.14,1.71,5.9,2.26,13.12,23.9,4.99,10.18,24.59,7.71,15.59,24.45,10.25,19.16
6.86,4.29,5.98,7.58,2.8,4.13,3.76,3.04,6.6,11.18,4.63,13.66,14.6,4.18,20.33,18.31,5.89,16.06,20.66,6.17,14.25
7.53,3.02,6.8,7.2,3.43,5.33,3.48,1.02,4.29,6.7,2.59,13.66,22.27,3.08,11.93,24.42,4.99,16.96,21.57,7.44,19.98
5.01,3.03,4.95,5.52,2.32,3.74,3.57,0.82,3.05,5.92,2.69,13.31,29.04,3.79,16.22,27.59,5.81,20.8,25.5,6.55,21.05
5.29,2.92,5.87,5.29,3.17,3.92,3.1,0.95,2.42,6.76,2.73,12.16,22.99,3.3,12.86,23.8,3.34,15.89,22.13,5.47,18.42
5.64,2.36,5.55,5.15,1.95,4,2.83,0.9,1.36,6.08,2,11.44,25.53,2.9,12.6,25.52,4.13,17.47,23.94,5.76,17.45
5.29,2.71,5.19,5.21,2.91,4.03,3.25,1.81,4.28,5.93,2.74,12.96,21.69,2.74,13.23,19.57,5.21,18.58,21.77,7.29,20.56
6.21,2.66,6.52,6,3.28,4.86,3.24,1.74,3.84,5.95,3.58,16.72,21.2,3.46,11.6,22.17,7.78,16.3,20.13,4.45,17.4
6.36,2.41,5.8,6.18,3.07,4.19,3.02,0.74,3.05,5.98,2.02,13.74,19.12,2.91,11.66,19.45,4.72,14.25,16.67,7.02,17.61
7.39,2.85,6.51,7.11,3.16,4.9,3.26,1.42,2.92,6.61,2.8,15.47,22.07,3.6,12.79,22.55,5.25,16.28,20.67,4.13,16.91
7.73,3.89,7.41,6.98,3.96,5.49,3.58,1.18,2.99,6.95,2.32,16.16,25.12,2.69,12.57,26.1,5.23,19.43,24.33,7.29,20.67
6.58,2.43,6.24,5.8,1.96,4.56,3.2,0.82,1.64,5.95,2.03,13.44,24.31,2.46,11.75,24.36,5.26,14.51,23,6.89,15.78
7.29,3.84,5.25,8.43,3.13,3.81,3.62,2.51,5.72,10.33,4.11,9.78,15.12,4.17,18.36,15.18,3.94,12.42,13.49,4.71,10.91
7.83,9.33,6.78,6.65,4.27,7.04,3.27,3.11,3.1,7.98,3.9,13.57,24.61,15.64,17.76,19.72,13.31,18.59,19.99,11.81,16.82
9.17,10.66,7.84,9.2,4.4,6.82,3.61,3.3,6.17,10.06,3.56,15.05,23.29,14.38,16.73,23.74,14.41,16.42,22.35,13.78,16.21
10.5,8.51,13.69,12.43,10.86,13.67,7.65,3.9,8.28,8.95,5.35,14.85,25.39,4.63,20.45,25.29,4.39,17.81,24.52,5.29,14.84
8.71,8.3,11,9.35,6.96,10.98,3.02,3.23,6.91,16.01,4.74,19.24,32.57,4.73,13.57,31.18,6.11,12.15,33.45,6.93,12.1
11.53,10.76,9.43,12.65,10.23,9.77,7.74,4.49,8.88,12.44,6.84,15.84,31.92,5.94,13.89,31.96,6.21,16.61,28.14,8.76,17.71
4.99,2.68,4.4,5.34,2.32,4.19,2.67,2.14,7.75,9,2.95,11.6,14.79,2.78,18.87,12.97,5.69,12.57,16.6,6.52,12.61
13.45,8.27,9.09,11.75,7.75,8.56,6.7,4.41,11.76,12.31,4.66,16.2,28.89,5.05,18.06,27.17,8.63,18.27,26.95,10.06,19.56
11.16,8.92,9.98,13.51,9.58,11.96,6.38,4.55,8.2,12.59,5.63,15.73,21.84,4.76,14.15,23.75,5.86,13.15,26.97,7.95,16.36
12.78,9.17,11.12,12.98,8.8,10.13,7.45,4.95,10.15,12.38,6.55,14.79,28.07,6.37,18.03,29.78,5.34,14.42,29.83,7.66,15.27
10.31,7.5,12.86,10.65,9.02,12.69,4.59,4.69,8.15,15.99,6.61,20.4,29.55,5.38,21.66,28.08,7.02,15.19,28.67,10.62,14.02
9.04,8.59,8.3,9.44,8.97,9.45,3.75,3.24,6.2,15.68,5.1,23.05,28.51,7.54,17.2,30.18,7,16.33,28.77,7.4,14.9
10.29,8.96,11.47,12.48,9.51,12.47,4.85,4.35,8.73,15.62,6.85,12.5,26,6.89,20.54,25.95,6.29,20.21,27.89,5.77,18.66
9.35,8.43,12.01,9.34,8.4,11.96,3.46,5.03,8.16,14.64,6.5,10.01,26.09,6.11,16.11,24.26,7.1,14.98,23.62,8.48,15.96
7.77,6.56,8.86,8.87,8.73,9.95,3.39,4.37,5.81,12.91,5.32,17.11,24.73,6.67,18.41,24.22,6.69,15.05,28.49,6.39,12.99
9.96,7.03,8.92,11.75,7.95,8.19,4.37,4.7,6.26,17.17,6.19,21.11,28.96,5.46,21.32,27.69,6.82,19.78,27.51,8.98,25.5
13.41,10.19,8.85,13.81,6.77,9.37,4.82,5.3,8.35,14.28,6.73,12.26,29.08,6.43,17.69,27.59,7.07,16.94,29.76,8.2,18.28
7.63,3.14,5.15,7.11,2.89,4.77,2.3,2.33,7.15,10.72,3.47,10.92,15.67,3.6,20.39,13.61,3.55,13.36,14.59,3.58,14.13
8.96,5.74,11.04,9.95,8.66,11.17,5.78,3.65,7.78,9.51,6.92,14.45,27.02,9.37,15.35,30.08,7.86,15.21,28.06,8.31,14.86
12.43,11.19,14.75,13.9,12.23,14.23,6.61,6.2,11.81,16.28,10.3,19.05,29.98,5.94,16.51,31.69,6.16,16.66,36.52,10.05,19.45
10.33,9.01,12.45,12.28,12.79,12.22,5.73,5.53,8.85,14.25,6.71,13.2,31.08,5.13,18.22,33.13,6.08,18.58,34.89,8.24,20.15
9.24,6.25,5.94,8.97,3.93,3.97,5.16,2.84,4.09,9.28,5.97,7.5,25.55,5.4,16.58,19.78,14.93,19.42,28.07,15.08,19.38
6.8,3.49,4.87,6.3,3.87,5.49,3.3,1.21,6,8.85,4.76,8.95,24.73,3.34,13.58,18.7,5.16,12.85,20.14,6.09,13.47
5.84,2.78,4.69,6.5,3.21,4.62,2.65,1.81,5.85,9.31,6.77,10.33,25.07,6.65,15.67,17.78,5.01,13.19,22.77,6.04,13.56
7.91,4.39,4.32,8.65,3.42,4.1,2.85,1.59,3.01,9.71,3.93,8.58,20.34,3.96,16.9,14.32,8.64,15.16,17.39,6.26,11.49
8.26,4.07,6.43,6.59,4.12,5.89,3.9,1.88,5.39,9.66,5.41,9.54,27.05,4.88,18.66,19.18,12.79,18.96,23.83,11.26,15.16
6.76,2.67,3.9,7.15,3.4,4.51,1.79,1.39,3.13,10.84,4.56,9.66,23.23,6.55,15.95,15.96,9.89,13.94,29.42,14.12,18.09
8.2,3.97,4.69,8.59,3.45,4.8,2.61,0.96,5.07,10.52,5.01,8.18,24.89,3.53,19.1,16.7,6.13,20.41,23.13,6.54,15.67
5.2,3.5,4.27,5.04,2.57,3.59,2.25,1.61,4.49,7.58,2.79,10.35,15.52,2.9,16.56,15.26,3.68,9.75,14.25,3.15,12.97
6.26,3.43,3.89,6.2,3.01,4.31,2.54,1.95,4.21,8.07,4.08,7.77,23.54,4.16,16.63,18.47,5.19,18.12,20.88,5.66,16.75
7.45,4.14,6.12,7.68,2.96,4.87,3.77,1.9,3.85,11.26,3.03,10.57,28.84,3.66,20.1,22.25,5.71,12.07,27.99,8.67,12.14
6.45,3.37,4.78,5.61,3.95,4.3,2.72,1.71,3.19,9.68,6.16,7.02,26.55,4.69,15.06,18.26,7.94,13.75,18.61,8.03,11.48
5.88,2.22,3.79,6.69,2.32,3.09,2.67,1.4,5.42,9.13,2.59,7.52,24.53,3.98,18.77,19.2,4.96,16.04,26.25,8.14,14.02
5.98,2.91,4.17,6.21,2.85,4.14,2.15,1.32,4.55,8.73,4.69,9.77,18.33,7.96,14.55,16.02,7.55,18.72,14.51,6.56,13.83
8.64,3.71,5.12,9.52,2.97,4.77,3.07,1.58,3.61,11.23,2.84,8.99,21.02,4.23,20.03,16.1,7.44,18.23,18.1,4.34,19.36
5.55,3.06,4.46,5.62,2.66,4.04,3.18,1.97,3.94,11.06,4.08,8.43,19.3,4.44,17.02,19.78,8.08,17.42,21.81,8.84,16.79
5.96,3.15,3.11,6.86,2.95,3.34,2.87,1.64,2.99,9.87,4.3,9.84,24.81,4.91,18.18,17.73,5.38,15.81,25.47,7.66,15.23
7.31,1.99,2.82,8.07,3.14,2.85,3.25,1.53,1.54,9.38,3.4,9.14,24.88,3.76,15.02,18.66,6.27,17.4,19.04,7.15,16.91
4.89,6.23,8.41,5.43,5.87,5.45,5.07,3.26,2.69,6.38,6.36,10.45,17.21,5.04,19.08,18.69,4.03,17.16,19.39,7.17,21.62
7.02,2.98,5.14,7.58,2.94,5.04,2.06,2.89,6.47,11.2,3.72,13.14,18.37,2.94,19.75,19.2,5.12,11.51,17.76,5.43,14.15
9.47,8.94,9.29,4.56,4.91,6.88,5.54,5.6,3.53,6.83,9.17,17.68,17.7,6.04,19.55,17.74,4.2,15.99,20.62,11.33,19.36
5.93,5.42,10,4.94,4.05,8.67,4.96,1.62,4.05,5.77,4.78,18.26,24.1,9.07,21.89,21.25,5.34,19.92,20.22,7.83,21.49
5.49,7.57,8.85,4.92,7.13,5.38,3.54,3.64,2.73,4.27,11.84,13.84,14.7,7.9,19.55,12.52,8.06,20.79,14.39,9.8,24
6.07,4.7,7.7,6.4,5.94,5.45,5.16,4.45,3.84,6.03,5.78,12.47,15.57,6.58,21.59,14.32,4.8,19.55,17.42,8.49,19.73
5.35,6.91,9.37,5.8,4.66,8.26,4.6,2.76,3.28,7.37,10.14,15.51,21.92,13.7,23.64,23.54,11.05,18.18,20.85,15.08,19.83
6.72,6.04,10,6.28,3.85,7.77,5.29,2.31,5.16,6.95,7.01,17.01,15.38,7.16,18.51,15.57,4.77,18,16.12,8.33,21.35
4.44,5.13,5.68,4,3.58,4.5,4.08,2.38,3.31,6.63,6.55,11.2,13.24,4.99,20.22,13.83,4.54,19.44,15.19,7.76,20.65
6.85,5.7,8.5,6.42,5.37,6.36,4.23,3.46,3.07,6.74,6.75,16.02,18.5,8.51,20.74,20.2,4.74,18.44,19,6.26,21.29
6.31,6.58,6.37,4.91,5.96,6.05,5.45,3.75,2.54,7.03,7.14,14.09,14.21,7.87,19.52,15.82,6.33,20.07,15.14,10.47,23.21
5.47,4.1,7.02,4.88,3.84,5.19,4.37,3.11,5.53,7.37,4.99,16.59,12.42,6.34,19.59,13.2,4.59,15.65,11.79,7.6,18.37
6.23,4.04,4.8,6.49,3.04,4.21,2.19,2.63,3.7,8.43,3.66,10.19,18.26,5.17,19.47,15.95,2.97,11.85,16.09,3.86,12.57
5.05,7.13,8.15,6.07,4.56,6.01,4.98,3.16,4.16,6.16,5.65,12.67,15.24,4.8,16.37,15.32,7.62,15.29,12.41,5.04,15.86
5.87,6.38,8.49,5.16,6.87,7.49,4.62,3.84,4.02,6.15,9.54,14.12,11.91,7.64,15.76,10.98,5.99,17.82,12.43,9.14,21.51
8.87,5.32,10.64,6.39,6.4,8.85,6.65,2.43,5.26,7.56,4.39,19.8,15.12,5.61,17.85,16.7,4.38,20.74,15.48,9.44,23.31
7.77,5.96,9.54,6.86,5.22,8.57,5.17,2.31,2.54,10.15,4.16,22.05,24.04,7.83,22.17,22.92,5.08,22.23,23.68,9.05,26.05
7.73,4.37,9.71,4.98,4.49,8.57,4.57,3.22,4.77,9.4,5.56,18.93,19.55,6.6,17.99,17.3,5.44,19,24.5,8.85,25.67
2.41,2.01,4.59,1.52,2.48,3.53,2.2,1.85,1.58,2.73,2.66,8.11,9.52,4.9,10.8,9.25,4.2,10.25,12.2,5.29,12.33
2.19,1.6,3.6,2.06,1.72,3.74,2.39,1.73,2.43,4.15,2.81,10.27,9.38,1.97,5.42,9.99,2.51,7.52,12.08,6.78,9.78
2.39,1.95,3.94,1.89,1.38,3.2,2.67,1.78,2.05,4.7,2.45,9.88,14.99,5.8,11.96,13.02,3.18,12.14,12.54,4.24,14.17
2.85,2.85,5.4,2.1,2.15,3.22,1.56,2.11,1.41,2.51,4.1,7.89,13.95,4.51,11.31,14.38,3.97,12.19,14.29,9.01,14.39
2.73,2.26,4.63,2.65,2.06,4.07,3.49,2.61,2.12,2.98,2.63,7.53,13.23,7.25,11.82,13.22,8.31,11.93,15.87,10.47,12.87
6.79,3.24,5.68,7.3,3.05,3.55,2.1,2.61,5.9,8.01,2.74,8.53,13.37,3.62,13.33,13.38,3.53,10.59,17.13,2.56,13.04
2.41,1.47,2.81,2.81,1.68,2.71,1.8,1.93,1.23,2.38,2.9,5.11,19.53,5.77,11.48,18.35,4.67,12.13,19.95,10.46,12.65
2.92,1.42,3.86,2.98,2.25,3.44,2.41,2.07,1.82,2.7,4.77,6.71,11.38,6.11,11.18,11.72,6.27,11.87,12.23,6.64,13.8
2.44,1.81,2.74,2.34,2.54,2.42,3.01,2.34,1.8,4.15,4.31,7.14,14.36,5.93,15.5,12.36,2.88,15.3,14.29,8.26,15.9
2.52,2.12,4.09,1.92,1.82,2.99,1.68,1.17,1.22,3.11,2.4,6.53,15.03,4.84,11.35,13.85,3.83,10.79,14.69,4.49,12.64
1.82,1.45,3.23,1.34,1.57,2.39,1.54,1.76,1.11,1.99,2.6,5.62,11.26,4.61,12.01,10.15,3.18,12.29,12.5,4.51,14.3
4.05,2.78,5.43,2.84,2.09,4.57,2.06,2.44,2.52,3.04,1.98,10.27,15.86,6.26,17,13.81,6.9,17.62,12.05,11.18,17.89
2.87,2.35,3.51,2.55,1.68,2.98,2.2,1.62,1.87,2.73,2.52,9.11,14.9,4.28,8.12,15.54,3.01,9.86,15.28,4.19,11.67
1.98,1.85,3.38,2.91,1.77,3.13,2.12,1.85,1.3,2.8,1.47,7.04,10.62,5,12.32,10.58,3.58,11.15,10.2,4.71,12.82
2.29,2,4.5,1.97,2.11,4.22,2.99,2,2.55,3.86,3.78,7.44,13.01,4.12,12.21,12.5,2.89,11.62,12.28,3.95,14.06
2.55,3.13,4.56,2.6,2.19,3.42,1.98,2.09,2.01,3.3,3.47,9.94,17.04,3.76,15.53,15.23,7.77,14.37,18.89,10.99,16.48
6.45,3.42,4.79,5.14,2.84,4.35,2.46,1.81,6.43,9.78,3.85,11.09,16.25,3.02,21.56,16.34,2.78,13.77,17.17,2.7,10.11
2.5,2.11,3.84,2.01,1.54,3.35,2.36,1.87,1.34,2.32,2.55,9.85,10.63,5.03,14.15,10.94,3.66,14.61,11.68,3.85,18.73
6.12,4.95,4.58,6.37,2.78,5.93,10.71,1.73,7.84,11.84,3.87,20.9,20.01,4.81,11.88,20.2,4.25,12.69,21.47,4.85,14.14
5.32,4.1,6.29,5.94,3.85,6.12,8.27,3.43,8.49,9.64,3.87,15.53,20.29,4.53,17.22,19.95,4,18.81,20.77,3.38,19.67
4.87,3.71,3.88,5.42,3.59,4.43,8.78,3.37,6.56,7.69,3.48,14.17,21.65,4.51,14.39,18.15,4.71,15.98,18.39,5.17,18.58
6.49,3.94,5.03,8.49,4.99,6.21,9.63,2.82,8.31,11.94,5.33,21.93,24.01,6.28,17.04,22.06,6.39,18.53,22.24,6.39,20.04
4.53,4.73,5.9,6.23,3.5,5.24,8.12,3.01,7.02,9.52,3.49,15.09,21.31,3.47,15.74,19.36,4.63,17.46,20.48,5.99,18.3
7.04,8.07,6.39,6.44,7.87,6.36,9.02,5.3,7.66,7.38,11.58,14.22,21.58,8.73,14.29,18.23,11.29,17.37,17.41,10.14,20.14
4.99,8.75,4.56,5.46,7.6,5.41,9.05,5.56,8.29,9.16,10.1,13.49,18.65,8.76,16.3,17.88,9.59,16.2,18.13,7.6,16.22
6.8,6,5.51,6.05,3.09,6.41,9.89,2.54,8.72,8.45,4.05,17.74,20.93,4.36,15.73,20.06,5,16.56,20.6,5.3,18.6
5.63,5.57,5.18,6.75,4.28,5.09,10.69,2.55,7.07,8.49,5.29,15.41,19.78,4.47,11.25,17.64,6.04,13.14,18.03,7.19,15.22
7.75,3.88,5.03,8.53,3.71,3.64,3.01,1.99,4.23,12.07,2.38,15.35,21.33,3.74,21.3,15.53,4.43,18.79,15.61,5.14,12.07
4.1,2.52,4.71,4.14,3.1,5.23,7.5,1.93,6.37,6.81,4.43,11.76,21.38,4.25,17.74,20.9,5.06,17.23,21.81,5.38,16.79
5.8,6.79,5.16,3.86,6.26,5.17,6.67,4.35,5.97,6.89,6.77,13.54,19.1,7.39,13.05,16.95,8.26,13.38,17.21,8.57,13.59
5.78,3.69,4.81,5.74,2.46,4.76,6.63,3.06,5.76,9.06,3.56,16.88,17.07,4.74,17.16,14.93,5.24,18.37,14.93,6.29,19.8
6.11,5.58,4.87,5.92,4.56,5.01,8.7,3.62,5.69,7.4,6.53,14.79,20.3,5.9,14.29,19.11,7.96,15.34,18.77,8.78,16.64
5.68,5.48,5.32,6.93,5.59,5.82,7.35,4.42,7.13,12.95,4.23,16.45,26.19,4.96,15.46,21.88,6.57,18.87,23.3,6.31,20.32
4.73,5.78,5.31,5.18,4.13,7.25,6.31,2.72,6.11,9.5,6.91,14.07,24.33,7.21,14.73,21.74,6.6,15.84,21.91,6.67,17.54
5.37,3.98,5.2,4.85,2.66,5.09,5.51,1.88,4.99,6.32,2.89,12.46,14.53,4.7,17.22,14.39,2.65,15.11,13.73,3.68,14.51
6.27,4.83,4.97,3.58,3.11,4.14,6.22,3.88,6.94,7.6,3.65,11.76,17.16,3.04,14.88,17.24,2.72,11.51,15.88,3.51,9.88
6.04,3.93,5.66,6.22,2.5,5.32,5.4,2.52,4.87,7.88,3.15,11.86,16.2,3.67,18.04,17.64,4.02,15.42,16.41,5.15,12.73
4.84,3.13,4.05,5.59,2.36,5.34,5.6,2.68,5.38,6.97,4.07,12.89,12.69,3.97,15.84,12.37,3.69,15.91,12.27,5.28,14.01
5.87,5.1,6.41,4.55,3.71,4.21,2.74,4.05,6.02,6.84,5.32,11.72,20.01,8.62,21.22,14.56,4.89,16.04,15.7,4.91,16.75
6.39,3.66,5.09,5.34,2.49,3.67,3.61,3.41,4.58,8.78,4.36,13.28,16.05,6.29,18.62,15.02,6.48,9.99,14.71,6.14,12.33
3.66,1.44,3.08,3.33,2.92,5.34,2.25,0.95,1.73,4.27,2.86,6.96,15.45,4.06,13.63,15.5,2.95,11.02,12.25,3.97,9.08
3.68,2.27,3.3,4.06,2.84,6.56,2.37,0.88,4.11,5.41,2.58,9.59,11.2,3.92,13.55,11.46,3.82,12.38,8.18,4.72,10.37
4.61,2.68,5.05,5.63,4.21,9.01,3.8,1.45,4.11,7.35,4.63,13.8,15.4,3.44,17.3,15.46,2.48,15.49,12.62,3.6,13.7
3.83,1.5,4.09,3.93,3.28,5.6,3.5,0.97,2.66,5.14,3.11,9.94,13.98,4.2,14.41,13.67,2.39,14.61,12.49,3.97,12.43
4.39,1.47,3.5,4.94,2.68,7.4,2.97,1.2,1.87,5.32,3.65,11.21,12.64,3.26,15.2,13.19,2.7,15.29,11.29,4.97,10.62
3.74,1.86,3.84,4.41,2.5,5.73,2.94,1.87,5.01,6.3,2.34,10.67,14.15,4.1,17.96,15.16,2.31,14.28,13.4,4.03,9.72
3.71,1.9,4.28,2.99,2.29,5.02,3.7,1.51,3.65,6.73,2.94,11.99,12.44,3.48,12.67,13.04,2.66,12.31,10.92,2.76,9.75
4.61,2.06,4.87,5.32,2.91,9.2,2.26,2.32,2.34,5.62,2.83,13.51,11.8,4.13,12.95,12.23,3.32,12.88,10.03,3.6,14.59
3.83,1.88,4.16,4.17,2.95,7.25,4.43,1.58,5.14,7.18,2.81,12.19,15.83,5.51,15.52,16.19,3.67,14.67,14.71,3.88,9.94
5.88,2.62,4.97,4.85,4.42,7.86,2.93,2.12,3.9,7.31,4.26,12.37,14.38,7,16.04,15.19,4.65,13.39,15.26,4.72,13.1
